district_id,state_name,district_name,z_stunting_pct,z_wasting_pct,z_underweight_pct,z_anaemia_children_u5_pct,malnutrition_index_pc1,z_malnutrition_index_pc1
296,Kerala,Kozhikode,-1.4425675171345045,-0.6899327616075297,-1.097674073384653,-2.8084021973749693,-2.821538436065352,-1.8242038120810222
297,Kerala,Malappuram,-0.48662262222121994,-0.060771279519834534,-0.8401792556314456,-1.5536924306290858,-1.3966008475991694,-0.902941656785916
298,Kerala,Palakkad,-0.45121725574295,0.4763177905550272,-0.19129231489336276,-1.1631536290591755,-0.5681362715127917,-0.3673160496514067
299,Kerala,Pathanamthitta,-1.2773424735692456,-1.10425861566528,-1.8907581120645318,-1.8029725167375394,-3.0251151357531083,-1.9558218637348386
300,Kerala,Thiruvananthapuram,-1.6549997160041234,-0.1835344955369459,-1.4787664036594,-2.7336181715424335,-2.881925593662096,-1.8632458048040894
301,Kerala,Thrissur,-1.359954995351875,-1.3804758517037805,-1.2624707567467055,-1.429052387574859,-2.6668412529655927,-1.7241877401673236
302,Kerala,Wayanad,-0.26238863452551087,-0.38302472156475126,-0.7268815358200341,-2.201820654511066,-1.633024531710403,-1.055796206030824
303,Ladakh,Kargil,0.3513043844311658,-0.13749828953052906,-0.7989800847909322,1.8282074042422691,0.3448450262099826,0.22295199078225839
304,Ladakh,Leh Ladakh,-1.0885138523518065,-0.2142252995412236,-1.0873742806745246,2.4597169557170178,-0.3146407850809223,-0.20342410092459573
305,Madhya Pradesh,Agar-Malwa,0.7997723598225831,0.015955730490860003,0.6326911019169015,0.4737856030530032,0.9700063109013516,0.6271363124000023
306,Madhya Pradesh,Alirajpur,0.12707039673545714,-0.4904425355797238,0.21039960080164108,0.87263374082653,0.30006241231221553,0.19399877364970006
307,Madhya Pradesh,Anuppur,-1.1239192188300764,-0.030080475515556825,0.11770146641048618,-1.3875057065567835,-1.0404261870575293,-0.672664739334888
308,Madhya Pradesh,Ashoknagar,-0.10896537978634159,0.16940975051224907,0.1589006372509996,-0.5150254051771956,-0.07907806119042732,-0.05112618663338766
309,Madhya Pradesh,Balaghat,0.9886009810400223,0.2921729665293604,1.5802720312487044,-0.7559961550820347,1.2831984822601517,0.8296238438841996
310,Madhya Pradesh,Barwani,1.4488707452575296,0.04664653449513771,1.178580115553701,1.022201792491602,1.8508983390774425,1.1966577391828586
311,Madhya Pradesh,Betul,-0.3213975786559605,0.4763177905550272,0.1898000153813842,-0.6729027930458834,-0.07752008026282053,-0.0501189082242184
312,Madhya Pradesh,Bhind,-0.15617253509070117,-0.950804595643891,-0.05739500966169481,0.8061590511976081,-0.24993461787509463,-0.1615897472353983
313,Madhya Pradesh,Bhopal,-1.6077925606997638,0.30751836853149955,-0.04709521695156636,0.2161961807409349,-0.5731863655086556,-0.3705810771983889
314,Madhya Pradesh,Burhanpur,0.6109437386051447,1.4277327146876393,1.8171672635816556,0.9972737838807568,2.4928178477127343,1.6116767230584175
315,Madhya Pradesh,Chhatarpur,1.3662582234749006,-0.16818909353480677,0.51939338210549,1.770042050816963,1.6027872902662033,1.0362469805429575
316,Madhya Pradesh,Chhindwara,-1.1357210076561663,-0.07611668152197311,0.3339971133231802,-1.2794843359097872,-0.8935157538251937,-0.5776830198192677
317,Madhya Pradesh,Damoh,0.7997723598225831,-0.3676793195626127,0.28249814977253873,0.8643244046229143,0.7262955436529764,0.46957045932601665
318,Madhya Pradesh,Datia,0.38670975090943527,-0.336988515558335,-0.016195838821181762,0.5734976374963849,0.24290501421268157,0.1570449111153293
319,Madhya Pradesh,Dewas,0.38670975090943527,0.2768275645272213,0.11770146641048618,1.1219138269349838,0.8402226520648273,0.5432275333561974
320,Madhya Pradesh,Dhar,-0.5574333551777593,1.673259146721862,0.6532906873371576,-0.07463058638559436,0.9085407206052112,0.587397082660361
321,Madhya Pradesh,Dindori,0.6345473162573241,-0.4290609275711681,0.41639545500420705,1.013892456287986,0.7577000287475458,0.48987434060358087
322,Madhya Pradesh,Guna,-0.19157790156897148,-1.303748841693086,-0.45908692535669826,0.7646123701795325,-0.6994806986237223,-0.45223390920233997
323,Madhya Pradesh,Gwalior,0.7761687821704036,-0.950804595643891,0.3545966987434371,1.0388204648988324,0.545987211882461,0.3529960607775343
324,Madhya Pradesh,Harda,0.622745527431234,1.4430781166897786,0.5296931748156185,1.6370926715591203,1.9757892778847181,1.277403237367287
325,Madhya Pradesh,Indore,-0.5692351440038493,0.39959078054433267,-0.4796865107769552,1.0720578097132922,0.05207198508706623,0.033666000251591874
326,Madhya Pradesh,Jabalpur,-1.8320265483954725,1.1975516846555558,0.17950022267125612,-2.334770033768908,-1.1290018849397172,-0.7299314147305095
327,Madhya Pradesh,Jhabua,1.8619333541706773,-0.10680748552625137,1.2506786645245993,1.1800791803602886,2.083715347758142,1.3471804715064652
328,Madhya Pradesh,Katni,1.8855369318228576,0.49166319255716634,1.4875738968575498,1.0637484735096776,2.4830395640325404,1.6053547881391492
329,Madhya Pradesh,Khandwa (East Nimar),0.5755383721268744,0.32286377053363813,0.5914919310763876,1.736804706002502,1.4879143436797397,0.9619783955789947
330,Madhya Pradesh,Khargone (West Nimar),-0.2505868456994212,1.3510057046769448,1.4875738968575498,0.4654762668493886,1.6251549443517852,1.0507082968690709
331,Madhya Pradesh,Mandla,-0.1679743239167913,-0.41371552556902924,0.3545966987434371,0.35745489620239224,0.07686670001611809,0.049696479551428356
332,Madhya Pradesh,Mandsaur,-0.30959578982987085,-0.8433867816289188,-0.6856823649795211,-0.0413932415711334,-0.9930522455851218,-0.6420361561752052
333,Madhya Pradesh,Morena,0.7643669933443136,-1.303748841693086,0.004403746599075127,0.7313750253650727,0.03336236634212758,0.021569706470567114
334,Madhya Pradesh,Narmadapuram,0.15067397438763652,0.13871894650797137,-0.24279127844400425,1.0720578097132922,0.4192392298543071,0.2710499320153245
335,Madhya Pradesh,Narsimhapur,-0.17977611274288138,0.1540643485101105,-0.15009314405284935,0.6233536547180764,0.14423684463159459,0.09325316942568795
336,Madhya Pradesh,Neemuch,-0.06175822448198202,-0.8433867816289188,-0.19129231489336276,0.9391084304554508,-0.18083444792003017,-0.11691454740956984
337,Madhya Pradesh,Panna,1.3662582234749006,0.7064988205871108,0.9931838467713918,0.7147563529578422,1.8948133449892302,1.2250500233948565
338,Madhya Pradesh,Raisen,-0.36860473396032056,0.3842453785421941,-0.4281875472263137,-0.398694698326584,-0.4125820395133225,-0.26674587156286167
339,Madhya Pradesh,Rajgarh,-0.6990548210908385,0.5837356045699995,-0.2839904492845173,0.9640364390662959,0.15459068143282972,0.0999472155960519
340,Madhya Pradesh,Ratlam,-0.5338297775255795,-0.3676793195626127,-0.09859418050220785,0.6732096719397667,-0.22877343398860192,-0.14790844776399412
341,Madhya Pradesh,Rewa,0.41031332856161545,0.015955730490860003,0.20009980809151265,1.0055831200843715,0.7292574018098896,0.47148538377702603
342,Madhya Pradesh,Sagar,1.083015291648742,-0.5211333395840018,0.6429908946270292,1.4459779388759728,1.2408447035083656,0.8022409368617505
343,Madhya Pradesh,Satna,1.8737351429967675,-0.275606907549779,0.16920042996112766,1.3213378958217459,1.4045273512939531,0.9080663639568957
344,Madhya Pradesh,Sehore,-1.3717567841779652,0.2614821625250827,-0.20159210760349083,1.3711939130434374,-0.11513843207212571,-0.0744402287838048
345,Madhya Pradesh,Seoni,-1.182928162960526,0.3842453785421941,0.1589006372509996,0.4904042754602337,-0.09520857206165351,-0.061555014766999386
346,Madhya Pradesh,Shahdol,1.236438546387911,0.2768275645272213,0.9931838467713918,-0.714449474063959,1.0544877057747644,0.6817559059551093
347,Madhya Pradesh,Shajapur,-0.6754512434386587,0.7371896245913885,-0.20159210760349083,0.8477057322156837,0.24423642418592678,0.1579057050416469
348,Madhya Pradesh,Sheopur,1.4488707452575296,-0.3676793195626127,0.8386869561194674,0.4737856030530032,1.2245613033974572,0.7917132615424014
349,Madhya Pradesh,Shivpuri,0.6699526827355944,-0.030080475515556825,0.6738902727574145,0.38238290481323733,0.8734873439936061,0.5647340905763782
350,Madhya Pradesh,Sidhi,0.6581508939095043,-0.3062977115540567,0.3339971133231802,0.5485696288855398,0.5929715943207747,0.3833727830850164
351,Madhya Pradesh,Singrauli,0.4457186950398849,1.013406860629889,0.663590480047286,-0.7726148274892645,0.8036256464869043,0.5195665418089424
352,Madhya Pradesh,Tikamgarh,-0.7108566099169286,0.16940975051224907,0.5502927602358746,0.1331028187047837,0.12596317114721467,0.0814387264945417
