model_name,variable,coefficient,std_error,t_value,p_value
combined_model,Intercept,-0.028358078645567313,0.038817635609005904,-0.7305462633326406,0.465524997025559
combined_model,z_weighted_yield_t_per_ha,-0.04298491890126788,0.04283759796363215,-1.003439056918196,0.3163138200363756
combined_model,z_improved_sanitation_pct,-0.3775495998460141,0.05166741266235366,-7.307306102461512,1.7313139361099824e-12
combined_model,z_institutional_deliveries_pct,0.1743567825500646,0.03757004736534532,4.640845428129314,4.845391398206289e-06
combined_model,z_women_10plus_schooling_pct,-0.40553752477310506,0.04846722536128215,-8.367252751734105,1.268723093881967e-15
